"UBIGEO","no2_mean_2019","no2_mean_2020","no2_mean_2021","no2_mean_2022","no2_mean_2023","no2_mean_2024"
"180203",4.19722475799633e-05,4.28073800737572e-05,4.25025329999933e-05,4.72044031688213e-05,4.15520735866386e-05,4.57611570106594e-05
"180204",3.98046272899724e-05,4.1301127191602e-05,3.95284611786105e-05,4.36933910568186e-05,3.87441150233299e-05,4.19992869252616e-05
"180205",4.85905861295444e-05,4.85063076206083e-05,4.90217480854483e-05,5.45233495012959e-05,4.8242146154826e-05,5.41103510472599e-05
"180206",4.02792051335222e-05,4.14184918198596e-05,3.97826385855067e-05,4.39144679854553e-05,3.90104546554393e-05,4.25233487937898e-05
"180207",4.20065416597212e-05,4.30266883611985e-05,4.17640946749602e-05,4.60772380753015e-05,4.09775217167075e-05,4.49074751735612e-05
"180208",4.62044154977562e-05,4.665973225595e-05,4.70907089471268e-05,5.31329041747967e-05,4.58973928586615e-05,5.18373610238039e-05
"180209",4.4367376053545e-05,4.50396143078186e-05,4.40175466697374e-05,4.87948816988442e-05,4.37791937203287e-05,4.78805389032817e-05
"180210",4.01189760154606e-05,4.12899461042884e-05,4.00521048725591e-05,4.4430294051143e-05,3.91284792604575e-05,4.2705677351005e-05
"180211",4.0362313389732e-05,4.18973591102834e-05,4.02873121300707e-05,4.47889049912206e-05,3.92906440916499e-05,4.2990630092962e-05
"180301",4.39398858403231e-05,4.53139395104756e-05,4.41158862581094e-05,4.72464902570683e-05,4.40135642109271e-05,4.75433420947625e-05
"180302",4.45161791829224e-05,4.60052421466213e-05,4.48411986777562e-05,4.81856999147311e-05,4.44775897131139e-05,4.83739799532881e-05
"180303",4.46048227478727e-05,4.6060274822124e-05,4.49290718093531e-05,4.86288427555684e-05,4.4898724713131e-05,4.87054293671632e-05
"190101",3.55307230376983e-05,3.70771302903696e-05,3.66206964986031e-05,4.12888583258182e-05,3.52269697349154e-05,3.71269164269344e-05
"190102",3.38371295510555e-05,3.54056933186507e-05,3.44244328866207e-05,3.87294046038565e-05,3.28938039919441e-05,3.54517366724618e-05
"190103",3.5625919983885e-05,3.68460165434907e-05,3.63742966005504e-05,4.11206087834977e-05,3.4614716258637e-05,3.75124667013819e-05
"190104",3.54888446135029e-05,3.72433822610189e-05,3.65460632366491e-05,4.12225689814036e-05,3.49149432543124e-05,3.73187114701272e-05
"190105",3.49154003897048e-05,3.63879325115017e-05,3.57559539285201e-05,4.00672690196926e-05,3.40801401671311e-05,3.6296300681442e-05
"190106",3.57069492732205e-05,3.72821923473421e-05,3.70592853760502e-05,4.14160973400254e-05,3.49243309230931e-05,3.76284845423744e-05
"190107",3.48997904534663e-05,3.64930119916428e-05,3.57679299218942e-05,4.01975018657893e-05,3.42620442602645e-05,3.67221635734549e-05
"190108",3.56011211280394e-05,3.69894223665316e-05,3.68737949711905e-05,4.16130023796466e-05,3.4715763320275e-05,3.74734984446641e-05
"190109",3.58404995488754e-05,3.70134797488642e-05,3.67264574534439e-05,4.11330466767208e-05,3.50350840930457e-05,3.71926721874408e-05
"190110",3.45979056995568e-05,3.62838702747985e-05,3.56113905031405e-05,4.00514669631971e-05,3.39142487214558e-05,3.63280552646983e-05
"190111",3.60742330336379e-05,3.72020254748835e-05,3.71043198097467e-05,4.11964632671512e-05,3.5270241471742e-05,3.75459815741233e-05
"190112",3.50198440089089e-05,3.68009502989486e-05,3.63169857298754e-05,4.05543654208476e-05,3.43085629383104e-05,3.65291012866272e-05
"190113",3.54134554187142e-05,3.66464342833792e-05,3.65284470747611e-05,4.10819498906497e-05,3.46563891048677e-05,3.70706881154747e-05
"190201",3.54052631026177e-05,3.68599970738259e-05,3.64009517262748e-05,4.08645037476963e-05,3.49172569892826e-05,3.72527300129761e-05
"190202",3.58003488141172e-05,3.76287931285262e-05,3.69032069345626e-05,4.18419596454726e-05,3.57225126672896e-05,3.80257767514228e-05
"190203",3.58768063372361e-05,3.71936961877697e-05,3.6744624579066e-05,4.18088284653061e-05,3.56457812685123e-05,3.76965431211917e-05
"190204",3.58841428926063e-05,3.79367596213716e-05,3.758612553796e-05,4.19939649733797e-05,3.60237973067724e-05,3.86992678956138e-05
"190205",3.43741355909971e-05,3.59336920667741e-05,3.54945535758729e-05,3.9740951885342e-05,3.40184524029537e-05,3.65265541309081e-05
"190206",3.55383162818156e-05,3.71773996840274e-05,3.67970462085188e-05,4.15529322533694e-05,3.51534050730322e-05,3.77126684234252e-05
"190207",3.5343194501511e-05,3.71470981118688e-05,3.67299024163083e-05,4.12214521682123e-05,3.55004482749365e-05,3.79852868169785e-05
"190208",3.59026080114888e-05,3.71784631417977e-05,3.68274556244953e-05,4.16363218539832e-05,3.55432984182632e-05,3.78153846091586e-05
"190301",3.48391979230122e-05,3.66124305398462e-05,3.59494606153667e-05,4.02883489663598e-05,3.41490838817598e-05,3.67537784802702e-05
"190302",3.45710912964235e-05,3.62193246709224e-05,3.53795567818562e-05,3.98114460929472e-05,3.36458525810162e-05,3.60707308404417e-05
"190303",3.48896995763401e-05,3.66913354839645e-05,3.60171188831949e-05,4.03066807484359e-05,3.4399619931593e-05,3.67575113517936e-05
"190304",3.65056649867193e-05,3.84548094661377e-05,3.81387829053463e-05,4.24835258176229e-05,3.59925686493108e-05,3.85113043815675e-05
"190305",3.54839444531322e-05,3.72680508050447e-05,3.69670422489286e-05,4.11900573119781e-05,3.51753907226686e-05,3.7574250259084e-05
"190306",3.64372776371119e-05,3.81822962470897e-05,3.80047886028593e-05,4.25198217676709e-05,3.55744803811139e-05,3.84430077769302e-05
"190307",3.53950757996233e-05,3.71734776246023e-05,3.66246659738914e-05,4.09722690189137e-05,3.49644247787155e-05,3.74331912140782e-05
"190308",3.64722612483687e-05,3.82563378351647e-05,3.80360324724413e-05,4.25595263824235e-05,3.55112212147045e-05,3.81719674110641e-05
"200101",4.59771628440404e-05,4.82022916690369e-05,5.12077612528114e-05,5.53878303228182e-05,4.68740661246744e-05,4.92974727708618e-05
"200104",4.17822830727086e-05,4.38492366530786e-05,4.58589126359799e-05,4.95349141719573e-05,4.28400498231949e-05,4.47048815288352e-05
"200105",3.91402797618921e-05,4.13054675509075e-05,4.29004443400337e-05,4.63568176137494e-05,3.98589522888661e-05,4.17674306041197e-05
"200107",4.05857535890465e-05,4.21859520728275e-05,4.40146428474783e-05,4.72815694255531e-05,4.19556474314098e-05,4.35079930141e-05
"200108",4.00193724800803e-05,4.1562912644287e-05,4.34067177111561e-05,4.66240592976397e-05,4.09906381253389e-05,4.29904084432334e-05
"200109",3.99807690272611e-05,4.18821416906243e-05,4.3272324809051e-05,4.65486653696663e-05,4.17139934392337e-05,4.31545549109356e-05
"200110",3.93704643511351e-05,4.12133529375683e-05,4.276121433578e-05,4.61141522840507e-05,4.07925710577081e-05,4.22759249000778e-05
"200111",4.03123122864432e-05,4.30897600201187e-05,4.4428965420794e-05,4.78500489060249e-05,4.10788074646586e-05,4.27865259771518e-05
"200114",4.11743185330365e-05,4.39394117699187e-05,4.51850841315156e-05,4.89567994540047e-05,4.16979789889684e-05,4.39316693531678e-05
"200115",4.6362434281995e-05,4.76049589302814e-05,5.11368861326217e-05,5.45525136798532e-05,4.75690390324841e-05,4.9342488080396e-05
"200201",3.41996849426025e-05,3.61050694394398e-05,3.76360929644186e-05,4.09739203467311e-05,3.5414653484598e-05,3.69561290816064e-05
"200202",3.58606406065003e-05,3.79375881582164e-05,3.93679881022791e-05,4.31170768901446e-05,3.69024483259795e-05,3.88370533872381e-05
"200203",3.71062019252716e-05,3.94019020889652e-05,4.17322730607051e-05,4.50054803040653e-05,3.83272444695639e-05,4.01344055499127e-05
"200204",3.43949731199824e-05,3.67203446142516e-05,3.82790738902496e-05,4.16779037742059e-05,3.54285383866104e-05,3.72419248878187e-05
"200205",3.57818894977276e-05,3.78831825904412e-05,3.95237742749945e-05,4.28926389789828e-05,3.67043382725371e-05,3.85632524770966e-05
"200206",3.46338390419162e-05,3.64957116131805e-05,3.79463900543257e-05,4.13147732456849e-05,3.59532531613634e-05,3.73218768208008e-05
"200207",3.8638212092446e-05,4.05337287722944e-05,4.23715455990926e-05,4.54249276079066e-05,3.90517294620119e-05,4.1081992645739e-05
"200208",3.6762915943733e-05,3.90852883544691e-05,4.09177842173208e-05,4.4638541123047e-05,3.72927164367434e-05,4.0057592296553e-05
"200209",3.6652316168462e-05,3.86289417892636e-05,4.11779110681725e-05,4.43246851672416e-05,3.83172051010394e-05,3.93639593398997e-05
"200210",3.87850350045404e-05,4.08735856856089e-05,4.26369139184824e-05,4.63079397851874e-05,3.97511405200165e-05,4.17848763766563e-05
"200301",3.34028716073913e-05,3.53666132748807e-05,3.64676336843948e-05,3.96632578423941e-05,3.45499897911869e-05,3.63113221470621e-05
"200302",3.51828443575471e-05,3.71821733212647e-05,3.82170063064121e-05,4.14705339936755e-05,3.60215944772422e-05,3.81234601705189e-05
"200303",3.23135558505712e-05,3.4199453444398e-05,3.56693788804841e-05,3.90380591403451e-05,3.33765105506927e-05,3.48571753727223e-05
"200304",3.52915881139128e-05,3.7412206911607e-05,3.8453218868087e-05,4.22090296482193e-05,3.61651075704901e-05,3.81906622593886e-05
"200305",3.39605339030291e-05,3.6117360138278e-05,3.68454637805843e-05,4.00484594213763e-05,3.51351814224891e-05,3.68731717312542e-05
"200306",3.42647395594363e-05,3.6636934164194e-05,3.78545516040665e-05,4.12999342176734e-05,3.5346930599147e-05,3.73751077110589e-05
"200307",3.32444522008634e-05,3.52692991471695e-05,3.6651184952018e-05,3.98818684133752e-05,3.39729031980077e-05,3.57678175486222e-05
"200308",3.29090080266366e-05,3.50415261295199e-05,3.61663063626238e-05,3.954396844238e-05,3.374507350029e-05,3.56968497104484e-05
"200401",3.89662608239938e-05,4.18655737005015e-05,4.27923054962607e-05,4.67935665560692e-05,3.96119841655701e-05,4.19422891171568e-05
"200402",3.67865953682945e-05,3.97589662499367e-05,4.09603093985272e-05,4.45141829583864e-05,3.7961460562359e-05,4.03006369776825e-05
"200403",3.52207395948882e-05,3.73697823870841e-05,3.86691501649574e-05,4.1833503847453e-05,3.73387743206758e-05,3.84216173836814e-05
"200404",3.83106706833863e-05,4.11214311056359e-05,4.23602990891477e-05,4.62039444704605e-05,3.89232550137029e-05,4.1403986244875e-05
"200405",3.81042340579857e-05,4.09520758774948e-05,4.13285181190589e-05,4.50936878102624e-05,3.7622750020673e-05,4.09710556659552e-05
"200406",3.77552684208454e-05,4.00965817719587e-05,4.11779544532366e-05,4.47093818350509e-05,3.81916862078741e-05,4.027286920681e-05
"200407",3.68501231701672e-05,3.90937771095531e-05,3.99796784633346e-05,4.33343817708503e-05,3.73033202076296e-05,3.96023209009309e-05
"200408",3.6643960358699e-05,3.89196033302843e-05,3.93036425743535e-05,4.28910074574417e-05,3.72487252223453e-05,3.91076026088317e-05
"200409",3.56390563235612e-05,3.79987357669315e-05,3.88607521976294e-05,4.23323711404726e-05,3.68769384175481e-05,3.83401609041782e-05
"200410",3.41934109274697e-05,3.62698275788076e-05,3.72503497351785e-05,4.05129080561801e-05,3.57252753614342e-05,3.72572575031884e-05
"200501",3.90991118542954e-05,4.07456189428725e-05,4.2500146355385e-05,4.5782166500075e-05,4.04071257280078e-05,4.16449690995739e-05
"200502",4.09143772758421e-05,4.30496190060828e-05,4.47786162649501e-05,4.79657158704539e-05,4.1941690932292e-05,4.40612021072906e-05
"200503",4.1475036098094e-05,4.33800342011508e-05,4.52637086794757e-05,4.85447703488165e-05,4.2705903883301e-05,4.44456787516444e-05
"200504",4.1237232016413e-05,4.27681001058721e-05,4.47438806334704e-05,4.8280476520297e-05,4.23227516757608e-05,4.40122096229528e-05
"200505",4.03521207202342e-05,4.23195351050002e-05,4.4077554819863e-05,4.73378905901125e-05,4.1592100376132e-05,4.30097390293906e-05
"200506",4.12062185648863e-05,4.28514188206702e-05,4.49416498307768e-05,4.80324001406945e-05,4.20645136846693e-05,4.4243711570936e-05
"200507",3.93055454875718e-05,4.10671087042404e-05,4.29427856932259e-05,4.61801833862116e-05,4.10400833596871e-05,4.22968868236357e-05
"200601",4.28624629705991e-05,4.57957212338682e-05,4.72676794549091e-05,5.13255157854191e-05,4.37118698498059e-05,4.58504523029026e-05
"200602",4.61933206412948e-05,4.90722519885143e-05,5.16494397568728e-05,5.60044657817379e-05,4.78234310234886e-05,5.08039359864995e-05
"200603",4.20057244475073e-05,4.38494986983054e-05,4.61136534838569e-05,4.90877435574369e-05,4.35254871254407e-05,4.4977139763602e-05
"200604",3.90613831680839e-05,4.14500283265499e-05,4.28327509737876e-05,4.67551596760587e-05,3.98183686263416e-05,4.2199732301304e-05
"200605",4.01638342320383e-05,4.26638442651503e-05,4.43652542184583e-05,4.79949270766984e-05,4.11068322788597e-05,4.3394575049633e-05
"200606",4.18990092216689e-05,4.42451178982233e-05,4.68353064944912e-05,5.02284039199769e-05,4.31128937928817e-05,4.50886844210296e-05
"200607",4.23422345259389e-05,4.51512565884742e-05,4.66164376655506e-05,5.05426168135139e-05,4.33782256133459e-05,4.52934146210458e-05
"200608",4.43424269183882e-05,4.63887379711943e-05,4.89754119687347e-05,5.26576149895729e-05,4.55360667028635e-05,4.77600580540031e-05
"200701",4.02807575783515e-05,4.19454648785138e-05,4.4328571040703e-05,4.66937357358452e-05,4.09326235234448e-05,4.25059571662162e-05
"200702",4.21353835226568e-05,4.43950180346984e-05,4.65672973013989e-05,4.8325813689243e-05,4.23701765109065e-05,4.40671628307676e-05
"200703",3.99918243071784e-05,4.19205205015735e-05,4.39628244723583e-05,4.69644193110734e-05,4.14538767368071e-05,4.29938706821935e-05
"200704",4.37921142437018e-05,4.58969061334266e-05,4.85655157708115e-05,4.81582800375783e-05,4.32007248065437e-05,4.47364985918535e-05
"200705",4.20493181882785e-05,4.44956812716741e-05,4.7065893955084e-05,4.95290293725513e-05,4.30626762535989e-05,4.47312687274989e-05
"200706",4.11227467895406e-05,4.38321458995087e-05,4.60763125929549e-05,4.87065405683478e-05,4.25615100968874e-05,4.42099211117996e-05
"200801",3.82044061144774e-05,4.00399989403588e-05,4.13127642102942e-05,4.4889159124132e-05,3.90627858142165e-05,4.0975645021723e-05
"200802",3.90249594181623e-05,4.0192132188604e-05,4.20358043838612e-05,4.54337974794019e-05,4.0418454987646e-05,4.18677351874949e-05
"200803",4.00145290393405e-05,4.18335051851905e-05,4.38387856799681e-05,4.71753156184631e-05,4.1195199750762e-05,4.32902150597886e-05
"200804",3.94937703644865e-05,4.12468858198839e-05,4.29004445780847e-05,4.66790521556356e-05,4.06016191397135e-05,4.23269082288617e-05
"200805",3.8268001128174e-05,3.98782169075899e-05,4.13159504742025e-05,4.44906777381176e-05,3.98931771172352e-05,4.09729084093868e-05
"200806",3.94445645219525e-05,4.15172990565984e-05,4.34422352487124e-05,4.69179134890058e-05,4.10843840886619e-05,4.28739587009697e-05
"210101",4.20119197367468e-05,4.39627963354848e-05,4.21301512440325e-05,4.67024012936617e-05,4.16421394760756e-05,4.45948722272352e-05
"210102",4.09127862020065e-05,4.25922918599958e-05,4.08252586622644e-05,4.48946240222861e-05,4.03079145183482e-05,4.30823507981493e-05
"210103",4.23191631097289e-05,4.42672386779499e-05,4.20682260357725e-05,4.57103354470443e-05,4.1271720684218e-05,4.40962792253182e-05
"210104",4.16936799809521e-05,4.35213004595447e-05,4.20476389536717e-05,4.57161914560858e-05,4.15389033757762e-05,4.46647054618643e-05
"210105",4.16028441530524e-05,4.37279685889134e-05,4.1750623653736e-05,4.53329422476731e-05,4.10225375298396e-05,4.37421672771829e-05
"210106",4.31889297445685e-05,4.5000039058125e-05,4.32668549879595e-05,4.71822957443941e-05,4.28773371906085e-05,4.57369184816941e-05
"210107",4.16935740616415e-05,4.39800181162037e-05,4.19228402710367e-05,4.58344471902981e-05,4.15228726053081e-05,4.40345511973201e-05
"210108",4.23948480991948e-05,4.39269788163229e-05,4.22651908039859e-05,4.64045601635601e-05,4.20552187572421e-05,4.52174291509999e-05
"210109",4.03671752159246e-05,4.2135994401034e-05,4.03418711524532e-05,4.44310881748722e-05,4.0019017799437e-05,4.25906943510921e-05
"210110",4.1829201328604e-05,4.36504183789817e-05,4.17967567063763e-05,4.55008062907799e-05,4.1480832195557e-05,4.47841108711192e-05
"210111",4.01274179384246e-05,4.18046311075449e-05,3.98268899384921e-05,4.4197684797311e-05,3.94186276888121e-05,4.2533837889334e-05
"210112",4.25920444288884e-05,4.43715525128425e-05,4.27503617480491e-05,4.68448778436448e-05,4.19422154042646e-05,4.50534008265389e-05
"210113",3.98129360859364e-05,4.15188168679655e-05,3.94350899413361e-05,4.37238877730782e-05,3.90064172470293e-05,4.19360304699366e-05
"210114",4.07966966868243e-05,4.25947534298123e-05,4.05911439384415e-05,4.50346919986297e-05,4.00411999642792e-05,4.31530427880721e-05
"210115",4.12724746116415e-05,4.31265171817671e-05,4.11273236028842e-05,4.55741877459558e-05,4.10828263603476e-05,4.36433631154097e-05
"210201",3.87807063218956e-05,4.10658417941687e-05,3.90931276245269e-05,4.33557070985296e-05,3.93467852659098e-05,4.18982646594322e-05
"210202",4.10312331311692e-05,4.27853835925022e-05,4.10221362242458e-05,4.52001222400236e-05,4.10239830175958e-05,4.30927205900346e-05
"210203",3.92724121097058e-05,4.11080568813013e-05,3.93166775756105e-05,4.35174171878876e-05,3.90127765682211e-05,4.15851179494779e-05
"210204",3.86303196773844e-05,4.08327644162949e-05,3.86991012838436e-05,4.30148023428967e-05,3.92671016207738e-05,4.21306123741267e-05
"210205",4.1103416819231e-05,4.27580748271169e-05,4.12211189055609e-05,4.52083682694012e-05,4.08781930501891e-05,4.30723953635794e-05
"210206",3.89512645193461e-05,4.08645884071799e-05,3.89804948135561e-05,4.30304112921424e-05,3.8699238777163e-05,4.10306258724486e-05
"210207",3.9711161368864e-05,4.14874873808462e-05,3.91808588599607e-05,4.42030198926568e-05,3.98246669882242e-05,4.22855769326281e-05
"210208",3.77056568574059e-05,3.9810226633572e-05,3.76484761149797e-05,4.20059951650997e-05,3.76067456494079e-05,4.06795907486626e-05
"210209",3.75975272677015e-05,3.9645155220849e-05,3.74589664905481e-05,4.16646452494857e-05,3.77712754532734e-05,4.06379159553785e-05
"210210",4.12686641542546e-05,4.30579440261491e-05,4.1457007642332e-05,4.55855550540143e-05,4.10646214561863e-05,4.33043505569206e-05
"210211",3.75686770399417e-05,3.9618806355412e-05,3.77634077145565e-05,4.19678779114613e-05,3.8085477199041e-05,4.10531075732498e-05
"210212",3.78777088344228e-05,4.00988790953897e-05,3.7815220885443e-05,4.23317930718374e-05,3.79776901709947e-05,4.11214880338352e-05
"210213",3.91470723624455e-05,4.1092702935094e-05,3.94764367165776e-05,4.36569184668939e-05,3.91525402241148e-05,4.18425950204804e-05
"210214",3.9723623634398e-05,4.13670661433062e-05,3.97278050956888e-05,4.42527063155474e-05,3.9684728647052e-05,4.24624590678515e-05
"210215",3.91719810209918e-05,4.13697638984618e-05,3.93601658212126e-05,4.36558263607843e-05,3.98958716088063e-05,4.27052447296935e-05
"210301",3.70279487699982e-05,3.89421591727871e-05,3.72793020261381e-05,4.13026629560624e-05,3.70864074618373e-05,4.00488288914359e-05
"210302",3.67400285901943e-05,3.89136924195983e-05,3.69528274801708e-05,4.08877233681498e-05,3.66592811563967e-05,3.97926916227784e-05
"210303",3.83112466374708e-05,4.02281394088739e-05,3.89801372977062e-05,4.30016242493003e-05,3.82320457863466e-05,4.14063862806967e-05
"210304",3.8423079561296e-05,4.04555581735861e-05,3.8970300121949e-05,4.30058501175208e-05,3.81943152821257e-05,4.13710962231338e-05
"210305",3.64319335774588e-05,3.8272367085583e-05,3.65916162895309e-05,4.0613821171705e-05,3.64169190577798e-05,3.93088300545285e-05
"210306",3.74494954644665e-05,3.93986983844928e-05,3.74965300028456e-05,4.14659440765264e-05,3.74761045644157e-05,4.0165398143532e-05
"210307",3.66735915553184e-05,3.85544836533322e-05,3.68213613072023e-05,4.07714410271219e-05,3.62578645679103e-05,3.88924869935546e-05
"210308",3.60846115216444e-05,3.78871882478112e-05,3.64519411692066e-05,4.03946863915891e-05,3.57752513760291e-05,3.83199178750362e-05
"210309",3.8011511027109e-05,3.99120441988049e-05,3.86080579516314e-05,4.27469811667021e-05,3.77172505003145e-05,4.09939442447674e-05
"210310",3.69917451737182e-05,3.91521192042075e-05,3.71016563924794e-05,4.08926854618779e-05,3.67523004507536e-05,3.94316180542065e-05
"210401",4.1967169059269e-05,4.36086625730516e-05,4.18400931586656e-05,4.56422105959132e-05,4.1110807230899e-05,4.42971274382496e-05
"210402",4.25097774951185e-05,4.45526054351154e-05,4.26267364698153e-05,4.66043344312178e-05,4.22473715278931e-05,4.53438830603591e-05
"210403",4.02952172067613e-05,4.22934233806939e-05,4.0533341719741e-05,4.41295846565904e-05,3.96824880613396e-05,4.27224282444611e-05
"210404",4.08008697024675e-05,4.29040755495469e-05,4.08317971782319e-05,4.45815775340427e-05,4.04017315349436e-05,4.33354731106296e-05
"210405",3.98612509704978e-05,4.19026024230496e-05,3.97240385045731e-05,4.39343042300664e-05,3.90346155854896e-05,4.20831187891699e-05
"210406",4.25381167053912e-05,4.44539207432531e-05,4.24799448743381e-05,4.60756978950164e-05,4.17709031293773e-05,4.50272035391393e-05
"210407",4.14409258580595e-05,4.3045272226642e-05,4.14723491015722e-05,4.50522444861257e-05,4.0828523143924e-05,4.39387562380176e-05
"210501",4.14293434040244e-05,4.34707172830743e-05,4.16140792062501e-05,4.53905381830559e-05,4.09011140486079e-05,4.38506168058337e-05
"210502",4.02314912073805e-05,4.16231805337661e-05,4.03126848672246e-05,4.42953724764643e-05,3.89894506569062e-05,4.23795047010113e-05
"210503",4.18085414155938e-05,4.36327320407086e-05,4.17247516245865e-05,4.5124036908565e-05,4.13483301779669e-05,4.39744306046222e-05
"210504",3.99745356207731e-05,4.14082297165977e-05,4.00861092741658e-05,4.42803612121255e-05,3.91365213423482e-05,4.21254077441329e-05
"210505",4.00783959122292e-05,4.19525122663487e-05,4.01034404453493e-05,4.38892868438506e-05,3.88415063747004e-05,4.2247771008161e-05
"210601",3.90960428713734e-05,4.11071251140949e-05,3.93978998044759e-05,4.35208939616145e-05,3.90667829206108e-05,4.11721915517199e-05
"210602",3.81178402159439e-05,4.01056012784199e-05,3.81390455127248e-05,4.23706802106988e-05,3.76325114442904e-05,4.03048872851952e-05
"210603",3.8657829794339e-05,4.07438725707601e-05,3.88675430813072e-05,4.3392896532677e-05,3.82625955902533e-05,4.08354076003514e-05
"210604",3.82494605129957e-05,4.0309168745043e-05,3.84607855450875e-05,4.29024532691574e-05,3.7631617953061e-05,4.07022052600083e-05
"210605",4.04929222072521e-05,4.2926724481989e-05,4.10944952415838e-05,4.5230302050985e-05,4.08291166059732e-05,4.30528762518606e-05
"210606",3.83862183997602e-05,4.05959502570443e-05,3.87812545411218e-05,4.29116673808377e-05,3.78697691792715e-05,4.0572173088692e-05
"210607",4.01198223449294e-05,4.21276886917361e-05,4.04730020379269e-05,4.44011071678048e-05,4.03917307051184e-05,4.26434383752564e-05
"210608",3.8497160751593e-05,4.04794799734665e-05,3.86336255719514e-05,4.28300128311687e-05,3.79919226174401e-05,4.05704072927011e-05
"210701",4.01753290963567e-05,4.17017998394857e-05,3.97561159885964e-05,4.42416935885863e-05,3.97741444003041e-05,4.24338186925514e-05
"210702",4.06583003864323e-05,4.22343628824722e-05,4.03288483469583e-05,4.46896263555527e-05,4.02641970784194e-05,4.26933254191501e-05
"210703",4.08128910918099e-05,4.24158735104992e-05,4.07897825226613e-05,4.48711753655725e-05,4.06649607219083e-05,4.2933050463225e-05
"210704",4.03240910667739e-05,4.20301864381842e-05,4.03142344225026e-05,4.45749094343783e-05,4.02092574391672e-05,4.28066528133533e-05
"210705",3.92368421526858e-05,4.07136113534831e-05,3.94324156545525e-05,4.39750724462563e-05,3.91344829990196e-05,4.23440388970054e-05
"210706",3.92057991640663e-05,4.05294842971103e-05,3.88461070384918e-05,4.31426687922501e-05,3.87122345086814e-05,4.19492693793025e-05
"210707",3.85899085951897e-05,4.01620583751499e-05,3.82805710086295e-05,4.30359259424869e-05,3.77152855135532e-05,4.08432352040097e-05
"210708",3.9734921969828e-05,4.13135481180352e-05,3.94696145401029e-05,4.39004001450087e-05,3.94394084343127e-05,4.26900856224598e-05
"210709",3.9209918500679e-05,4.05631250382526e-05,3.89600075268266e-05,4.36669694161298e-05,3.85523656210407e-05,4.13490770841814e-05
"210710",3.87771014456719e-05,4.03932888167065e-05,3.88305418615604e-05,4.31908811562845e-05,3.87214132494458e-05,4.17661191829257e-05
"210801",3.9067243489037e-05,4.10432024367317e-05,3.91145891466825e-05,4.35663865489309e-05,3.96315446397423e-05,4.28405687397761e-05
"210802",3.71584989465061e-05,3.92408226458698e-05,3.72750919265065e-05,4.13599740581116e-05,3.75053569458145e-05,4.06348274767382e-05
"210803",3.90577320521702e-05,4.0875950632662e-05,3.90299141002973e-05,4.40664145453186e-05,3.98546545919302e-05,4.33220692410686e-05
"210804",3.97553094775642e-05,4.15898503475203e-05,4.00875288815019e-05,4.50559602047531e-05,4.05915428892992e-05,4.39572603198724e-05
"210805",3.83740442239817e-05,4.00270124114206e-05,3.83762918197229e-05,4.32974020334927e-05,3.89576240844452e-05,4.26512799616087e-05
"210806",3.6991922224648e-05,3.8890733849373e-05,3.71611596291629e-05,4.14989880546143e-05,3.75190308097977e-05,4.10207969594861e-05
"210807",3.81166885365237e-05,4.01609203726353e-05,3.83767209436069e-05,4.26737710550141e-05,3.92044296064399e-05,4.20865400980684e-05
"210808",3.77043673659989e-05,3.92158617528674e-05,3.78365604308788e-05,4.2305209260199e-05,3.83013409032142e-05,4.19415425471168e-05
"210809",3.94014697297721e-05,4.11223847815349e-05,3.92991783078959e-05,4.39164831482075e-05,4.02289649225338e-05,4.33200873314327e-05
"210901",3.88139322455446e-05,4.09025204447252e-05,3.88768217206637e-05,4.28497496743251e-05,3.80386675042521e-05,4.06735827747098e-05
"210902",3.86139422529818e-05,4.07855204767239e-05,3.89774486907296e-05,4.28060812293178e-05,3.76748178446121e-05,4.09014516738294e-05
"210903",3.87400948660401e-05,4.08633446186236e-05,3.852343814277e-05,4.2782434092064e-05,3.82768185758622e-05,4.0946455685275e-05
"210904",3.89679335326929e-05,4.09844535934131e-05,3.88039728393767e-05,4.29024914138886e-05,3.83767970867706e-05,4.08397679155155e-05
"211001",3.78607335085038e-05,4.00493470399597e-05,3.79908822928599e-05,4.22859777132574e-05,3.77883377043954e-05,4.05475307755096e-05
"211002",3.79270414451274e-05,3.95324066752158e-05,3.81312567240232e-05,4.22938364768231e-05,3.76099397153534e-05,4.02839978320111e-05
"211003",3.83341255895673e-05,4.07632052156051e-05,3.87709370953478e-05,4.30573105649238e-05,3.85253604473123e-05,4.09318226116618e-05
"211004",3.8257341720696e-05,3.9892149698428e-05,3.81903783162524e-05,4.25775933552823e-05,3.76757396761882e-05,4.03601866536094e-05
"211005",3.75558191289639e-05,3.90233834055504e-05,3.75451771876571e-05,4.16037235881289e-05,3.72744128745364e-05,3.96627753814266e-05
"211101",4.20782490596376e-05,4.40659901369263e-05,4.23349335956763e-05,4.6872093436954e-05,4.27870879312858e-05,4.4678806612903e-05
"211102",4.17824062567e-05,4.36032688546933e-05,4.18256881684544e-05,4.60113937435827e-05,4.17227587976785e-05,4.4464390757742e-05
"211103",4.02722274150703e-05,4.17237182799318e-05,3.99194030447368e-05,4.45281408848123e-05,3.95266980314379e-05,4.27073424652849e-05
"211104",4.27126799801267e-05,4.47075633059832e-05,4.31843975033262e-05,4.72807728156827e-05,4.30364523682987e-05,4.5700561080249e-05
"211105",4.1558905111941e-05,4.35163013343925e-05,4.19581250627858e-05,4.6122253349485e-05,4.20785709691517e-05,4.39435436943048e-05
